UserID,VOid,POid,Price,Duration,Reputation,SuccessRate,Availability
UserID_2153,voID_2153,poID_2153,P_58.0,D_39.0,R_7.0,S_84.0,A_60.0
UserID_2154,voID_2154,poID_2154,P_98.0,D_19.0,R_13.0,S_40.0,A_87.0
UserID_2155,voID_2155,poID_2155,P_7.0,D_92.0,R_65.0,S_20.0,A_26.0
UserID_2156,voID_2156,poID_2156,P_69.0,D_99.0,R_93.0,S_60.0,A_80.0
UserID_2157,voID_2157,poID_2157,P_15.0,D_23.0,R_20.0,S_93.0,A_22.0
UserID_2158,voID_2158,poID_2158,P_49.0,D_32.0,R_7.0,S_59.0,A_50.0
UserID_2159,voID_2159,poID_2159,P_41.0,D_57.0,R_11.0,S_88.0,A_12.0
UserID_2160,voID_2160,poID_2160,P_31.0,D_24.0,R_74.0,S_48.0,A_26.0
UserID_2161,voID_2161,poID_2161,P_22.0,D_53.0,R_98.0,S_44.0,A_27.0
UserID_2162,voID_2162,poID_2162,P_68.0,D_70.0,R_2.0,S_14.0,A_6.0
UserID_2163,voID_2163,poID_2163,P_2.0,D_94.0,R_93.0,S_46.0,A_26.0
UserID_2164,voID_2164,poID_2164,P_9.0,D_57.0,R_93.0,S_36.0,A_71.0
UserID_2165,voID_2165,poID_2165,P_45.0,D_94.0,R_19.0,S_72.0,A_22.0
UserID_2166,voID_2166,poID_2166,P_63.0,D_28.0,R_30.0,S_63.0,A_20.0
UserID_2167,voID_2167,poID_2167,P_41.0,D_88.0,R_61.0,S_35.0,A_62.0
UserID_2168,voID_2168,poID_2168,P_23.0,D_74.0,R_25.0,S_47.0,A_31.0
UserID_2169,voID_2169,poID_2169,P_30.0,D_42.0,R_39.0,S_2.0,A_22.0
UserID_2170,voID_2170,poID_2170,P_23.0,D_19.0,R_72.0,S_8.0,A_73.0
UserID_2171,voID_2171,poID_2171,P_17.0,D_61.0,R_99.0,S_3.0,A_29.0
UserID_2172,voID_2172,poID_2172,P_22.0,D_23.0,R_21.0,S_6.0,A_38.0
UserID_2173,voID_2173,poID_2173,P_20.0,D_81.0,R_84.0,S_65.0,A_77.0
UserID_2174,voID_2174,poID_2174,P_96.0,D_48.0,R_65.0,S_67.0,A_8.0
UserID_2175,voID_2175,poID_2175,P_57.0,D_58.0,R_49.0,S_64.0,A_32.0
UserID_2176,voID_2176,poID_2176,P_70.0,D_54.0,R_66.0,S_90.0,A_76.0
UserID_2177,voID_2177,poID_2177,P_14.0,D_41.0,R_23.0,S_76.0,A_60.0
UserID_2178,voID_2178,poID_2178,P_21.0,D_77.0,R_7.0,S_55.0,A_31.0
UserID_2179,voID_2179,poID_2179,P_26.0,D_25.0,R_34.0,S_79.0,A_40.0
UserID_2180,voID_2180,poID_2180,P_98.0,D_85.0,R_73.0,S_76.0,A_22.0
UserID_2181,voID_2181,poID_2181,P_57.0,D_6.0,R_90.0,S_78.0,A_63.0
UserID_2182,voID_2182,poID_2182,P_68.0,D_99.0,R_55.0,S_89.0,A_32.0
UserID_2183,voID_2183,poID_2183,P_35.0,D_82.0,R_38.0,S_12.0,A_30.0
UserID_2184,voID_2184,poID_2184,P_66.0,D_88.0,R_84.0,S_68.0,A_32.0
UserID_2185,voID_2185,poID_2185,P_1.0,D_93.0,R_17.0,S_83.0,A_73.0
UserID_2186,voID_2186,poID_2186,P_77.0,D_31.0,R_91.0,S_18.0,A_62.0
UserID_2187,voID_2187,poID_2187,P_81.0,D_15.0,R_13.0,S_62.0,A_75.0
UserID_2188,voID_2188,poID_2188,P_21.0,D_58.0,R_56.0,S_47.0,A_48.0
UserID_2189,voID_2189,poID_2189,P_1.0,D_69.0,R_87.0,S_4.0,A_57.0
UserID_2190,voID_2190,poID_2190,P_74.0,D_53.0,R_17.0,S_91.0,A_9.0
UserID_2191,voID_2191,poID_2191,P_92.0,D_46.0,R_86.0,S_76.0,A_8.0
UserID_2192,voID_2192,poID_2192,P_42.0,D_38.0,R_10.0,S_81.0,A_35.0
UserID_2193,voID_2193,poID_2193,P_87.0,D_66.0,R_13.0,S_54.0,A_66.0
UserID_2194,voID_2194,poID_2194,P_32.0,D_3.0,R_26.0,S_54.0,A_60.0
UserID_2195,voID_2195,poID_2195,P_87.0,D_72.0,R_31.0,S_42.0,A_94.0
UserID_2196,voID_2196,poID_2196,P_1.0,D_66.0,R_66.0,S_12.0,A_36.0
UserID_2197,voID_2197,poID_2197,P_40.0,D_42.0,R_30.0,S_62.0,A_82.0
UserID_2198,voID_2198,poID_2198,P_80.0,D_62.0,R_71.0,S_86.0,A_5.0
UserID_2199,voID_2199,poID_2199,P_27.0,D_45.0,R_20.0,S_42.0,A_19.0
UserID_2200,voID_2200,poID_2200,P_64.0,D_38.0,R_43.0,S_83.0,A_42.0
UserID_2201,voID_2201,poID_2201,P_9.0,D_41.0,R_29.0,S_62.0,A_84.0
UserID_2202,voID_2202,poID_2202,P_64.0,D_29.0,R_18.0,S_59.0,A_44.0
UserID_2203,voID_2203,poID_2203,P_9.0,D_42.0,R_31.0,S_30.0,A_71.0
UserID_2204,voID_2204,poID_2204,P_98.0,D_78.0,R_3.0,S_38.0,A_39.0
UserID_2205,voID_2205,poID_2205,P_85.0,D_67.0,R_54.0,S_96.0,A_78.0
UserID_2206,voID_2206,poID_2206,P_69.0,D_63.0,R_50.0,S_73.0,A_17.0
UserID_2207,voID_2207,poID_2207,P_9.0,D_8.0,R_25.0,S_49.0,A_59.0
UserID_2208,voID_2208,poID_2208,P_72.0,D_76.0,R_43.0,S_12.0,A_28.0
UserID_2209,voID_2209,poID_2209,P_45.0,D_80.0,R_38.0,S_64.0,A_69.0
UserID_2210,voID_2210,poID_2210,P_64.0,D_25.0,R_67.0,S_69.0,A_95.0
UserID_2211,voID_2211,poID_2211,P_18.0,D_97.0,R_23.0,S_67.0,A_3.0
UserID_2212,voID_2212,poID_2212,P_44.0,D_20.0,R_15.0,S_35.0,A_40.0
UserID_2213,voID_2213,poID_2213,P_71.0,D_27.0,R_47.0,S_90.0,A_14.0
UserID_2214,voID_2214,poID_2214,P_52.0,D_15.0,R_12.0,S_56.0,A_86.0
UserID_2215,voID_2215,poID_2215,P_41.0,D_92.0,R_99.0,S_49.0,A_96.0
UserID_2216,voID_2216,poID_2216,P_66.0,D_3.0,R_45.0,S_13.0,A_34.0
UserID_2217,voID_2217,poID_2217,P_10.0,D_69.0,R_16.0,S_63.0,A_86.0
UserID_2218,voID_2218,poID_2218,P_28.0,D_48.0,R_29.0,S_37.0,A_86.0
UserID_2219,voID_2219,poID_2219,P_5.0,D_31.0,R_99.0,S_43.0,A_18.0
UserID_2220,voID_2220,poID_2220,P_26.0,D_21.0,R_99.0,S_80.0,A_63.0
UserID_2221,voID_2221,poID_2221,P_47.0,D_97.0,R_29.0,S_22.0,A_7.0
UserID_2222,voID_2222,poID_2222,P_86.0,D_13.0,R_11.0,S_69.0,A_20.0
UserID_2223,voID_2223,poID_2223,P_49.0,D_27.0,R_86.0,S_82.0,A_30.0
UserID_2224,voID_2224,poID_2224,P_65.0,D_71.0,R_61.0,S_47.0,A_23.0
UserID_2225,voID_2225,poID_2225,P_24.0,D_69.0,R_86.0,S_95.0,A_46.0
UserID_2226,voID_2226,poID_2226,P_3.0,D_38.0,R_69.0,S_98.0,A_45.0
UserID_2227,voID_2227,poID_2227,P_93.0,D_31.0,R_49.0,S_37.0,A_85.0
UserID_2228,voID_2228,poID_2228,P_24.0,D_19.0,R_23.0,S_23.0,A_80.0
UserID_2229,voID_2229,poID_2229,P_26.0,D_35.0,R_80.0,S_7.0,A_46.0
UserID_2230,voID_2230,poID_2230,P_85.0,D_47.0,R_98.0,S_17.0,A_62.0
UserID_2231,voID_2231,poID_2231,P_22.0,D_97.0,R_3.0,S_58.0,A_17.0
UserID_2232,voID_2232,poID_2232,P_37.0,D_35.0,R_2.0,S_82.0,A_59.0
UserID_2233,voID_2233,poID_2233,P_94.0,D_52.0,R_9.0,S_5.0,A_65.0
UserID_2234,voID_2234,poID_2234,P_80.0,D_91.0,R_78.0,S_35.0,A_57.0
UserID_2235,voID_2235,poID_2235,P_21.0,D_35.0,R_22.0,S_85.0,A_95.0
UserID_2236,voID_2236,poID_2236,P_71.0,D_52.0,R_79.0,S_63.0,A_21.0
UserID_2237,voID_2237,poID_2237,P_9.0,D_74.0,R_65.0,S_12.0,A_2.0
UserID_2238,voID_2238,poID_2238,P_21.0,D_18.0,R_35.0,S_11.0,A_55.0
UserID_2239,voID_2239,poID_2239,P_29.0,D_6.0,R_49.0,S_81.0,A_24.0
UserID_2240,voID_2240,poID_2240,P_5.0,D_93.0,R_68.0,S_77.0,A_65.0
UserID_2241,voID_2241,poID_2241,P_91.0,D_38.0,R_15.0,S_82.0,A_85.0
UserID_2242,voID_2242,poID_2242,P_13.0,D_24.0,R_52.0,S_18.0,A_90.0
UserID_2243,voID_2243,poID_2243,P_31.0,D_80.0,R_89.0,S_68.0,A_83.0
UserID_2244,voID_2244,poID_2244,P_10.0,D_92.0,R_58.0,S_50.0,A_98.0
UserID_2245,voID_2245,poID_2245,P_11.0,D_89.0,R_30.0,S_6.0,A_7.0
UserID_2246,voID_2246,poID_2246,P_68.0,D_25.0,R_34.0,S_34.0,A_41.0
UserID_2247,voID_2247,poID_2247,P_96.0,D_35.0,R_33.0,S_8.0,A_29.0
UserID_2248,voID_2248,poID_2248,P_87.0,D_90.0,R_37.0,S_24.0,A_57.0
UserID_2249,voID_2249,poID_2249,P_51.0,D_14.0,R_89.0,S_37.0,A_78.0
UserID_2250,voID_2250,poID_2250,P_81.0,D_43.0,R_82.0,S_76.0,A_89.0
UserID_2251,voID_2251,poID_2251,P_76.0,D_42.0,R_62.0,S_48.0,A_97.0
UserID_2252,voID_2252,poID_2252,P_98.0,D_82.0,R_54.0,S_1.0,A_81.0
UserID_2253,voID_2253,poID_2253,P_71.0,D_98.0,R_93.0,S_93.0,A_14.0
UserID_2254,voID_2254,poID_2254,P_58.0,D_32.0,R_94.0,S_80.0,A_80.0
UserID_2255,voID_2255,poID_2255,P_57.0,D_95.0,R_32.0,S_45.0,A_49.0
UserID_2256,voID_2256,poID_2256,P_75.0,D_64.0,R_20.0,S_77.0,A_83.0
UserID_2257,voID_2257,poID_2257,P_58.0,D_99.0,R_59.0,S_1.0,A_24.0
UserID_2258,voID_2258,poID_2258,P_49.0,D_77.0,R_19.0,S_59.0,A_62.0
UserID_2259,voID_2259,poID_2259,P_29.0,D_33.0,R_64.0,S_33.0,A_99.0
UserID_2260,voID_2260,poID_2260,P_5.0,D_70.0,R_28.0,S_52.0,A_48.0
UserID_2261,voID_2261,poID_2261,P_44.0,D_55.0,R_15.0,S_46.0,A_13.0
UserID_2262,voID_2262,poID_2262,P_64.0,D_73.0,R_89.0,S_27.0,A_3.0
UserID_2263,voID_2263,poID_2263,P_87.0,D_12.0,R_32.0,S_91.0,A_47.0
UserID_2264,voID_2264,poID_2264,P_22.0,D_52.0,R_46.0,S_1.0,A_12.0
UserID_2265,voID_2265,poID_2265,P_91.0,D_29.0,R_46.0,S_53.0,A_69.0
UserID_2266,voID_2266,poID_2266,P_20.0,D_79.0,R_99.0,S_43.0,A_38.0
UserID_2267,voID_2267,poID_2267,P_86.0,D_53.0,R_86.0,S_94.0,A_17.0
UserID_2268,voID_2268,poID_2268,P_74.0,D_59.0,R_55.0,S_89.0,A_28.0
UserID_2269,voID_2269,poID_2269,P_98.0,D_87.0,R_95.0,S_48.0,A_19.0
UserID_2270,voID_2270,poID_2270,P_62.0,D_55.0,R_89.0,S_13.0,A_37.0
UserID_2271,voID_2271,poID_2271,P_55.0,D_27.0,R_77.0,S_61.0,A_8.0
UserID_2272,voID_2272,poID_2272,P_15.0,D_17.0,R_73.0,S_95.0,A_34.0
UserID_2273,voID_2273,poID_2273,P_53.0,D_59.0,R_11.0,S_27.0,A_73.0
UserID_2274,voID_2274,poID_2274,P_16.0,D_74.0,R_62.0,S_54.0,A_41.0
UserID_2275,voID_2275,poID_2275,P_71.0,D_85.0,R_55.0,S_3.0,A_3.0
UserID_2276,voID_2276,poID_2276,P_17.0,D_86.0,R_7.0,S_10.0,A_29.0
UserID_2277,voID_2277,poID_2277,P_75.0,D_47.0,R_13.0,S_68.0,A_88.0
UserID_2278,voID_2278,poID_2278,P_49.0,D_80.0,R_1.0,S_79.0,A_86.0
UserID_2279,voID_2279,poID_2279,P_59.0,D_36.0,R_46.0,S_41.0,A_81.0
UserID_2280,voID_2280,poID_2280,P_90.0,D_71.0,R_59.0,S_2.0,A_19.0
UserID_2281,voID_2281,poID_2281,P_75.0,D_19.0,R_99.0,S_10.0,A_91.0
UserID_2282,voID_2282,poID_2282,P_65.0,D_55.0,R_15.0,S_50.0,A_95.0
UserID_2283,voID_2283,poID_2283,P_54.0,D_90.0,R_45.0,S_78.0,A_73.0
UserID_2284,voID_2284,poID_2284,P_62.0,D_32.0,R_27.0,S_2.0,A_79.0
UserID_2285,voID_2285,poID_2285,P_36.0,D_58.0,R_79.0,S_6.0,A_67.0
UserID_2286,voID_2286,poID_2286,P_68.0,D_80.0,R_63.0,S_4.0,A_77.0
UserID_2287,voID_2287,poID_2287,P_70.0,D_75.0,R_93.0,S_1.0,A_89.0
UserID_2288,voID_2288,poID_2288,P_26.0,D_19.0,R_86.0,S_18.0,A_23.0
UserID_2289,voID_2289,poID_2289,P_38.0,D_84.0,R_9.0,S_55.0,A_70.0
UserID_2290,voID_2290,poID_2290,P_45.0,D_62.0,R_12.0,S_63.0,A_11.0
UserID_2291,voID_2291,poID_2291,P_65.0,D_45.0,R_36.0,S_21.0,A_91.0
UserID_2292,voID_2292,poID_2292,P_16.0,D_53.0,R_97.0,S_40.0,A_98.0
UserID_2293,voID_2293,poID_2293,P_48.0,D_82.0,R_62.0,S_13.0,A_32.0
UserID_2294,voID_2294,poID_2294,P_54.0,D_65.0,R_31.0,S_29.0,A_66.0
UserID_2295,voID_2295,poID_2295,P_39.0,D_57.0,R_6.0,S_11.0,A_99.0
UserID_2296,voID_2296,poID_2296,P_31.0,D_55.0,R_27.0,S_54.0,A_23.0
UserID_2297,voID_2297,poID_2297,P_28.0,D_39.0,R_29.0,S_71.0,A_60.0
UserID_2298,voID_2298,poID_2298,P_45.0,D_48.0,R_29.0,S_23.0,A_22.0
UserID_2299,voID_2299,poID_2299,P_59.0,D_43.0,R_35.0,S_57.0,A_29.0
UserID_2300,voID_2300,poID_2300,P_93.0,D_53.0,R_81.0,S_49.0,A_90.0
UserID_2301,voID_2301,poID_2301,P_14.0,D_74.0,R_78.0,S_90.0,A_40.0
UserID_2302,voID_2302,poID_2302,P_46.0,D_14.0,R_19.0,S_25.0,A_24.0
UserID_2303,voID_2303,poID_2303,P_84.0,D_8.0,R_89.0,S_75.0,A_88.0
UserID_2304,voID_2304,poID_2304,P_64.0,D_39.0,R_90.0,S_80.0,A_67.0
UserID_2305,voID_2305,poID_2305,P_62.0,D_66.0,R_75.0,S_6.0,A_86.0
UserID_2306,voID_2306,poID_2306,P_76.0,D_22.0,R_58.0,S_26.0,A_86.0
UserID_2307,voID_2307,poID_2307,P_1.0,D_60.0,R_86.0,S_52.0,A_26.0
UserID_2308,voID_2308,poID_2308,P_58.0,D_44.0,R_25.0,S_36.0,A_90.0
UserID_2309,voID_2309,poID_2309,P_83.0,D_97.0,R_81.0,S_66.0,A_58.0
UserID_2310,voID_2310,poID_2310,P_72.0,D_1.0,R_47.0,S_10.0,A_93.0
UserID_2311,voID_2311,poID_2311,P_66.0,D_8.0,R_61.0,S_96.0,A_52.0
UserID_2312,voID_2312,poID_2312,P_64.0,D_81.0,R_47.0,S_59.0,A_27.0
UserID_2313,voID_2313,poID_2313,P_72.0,D_97.0,R_53.0,S_35.0,A_78.0
UserID_2314,voID_2314,poID_2314,P_42.0,D_72.0,R_53.0,S_16.0,A_43.0
UserID_2315,voID_2315,poID_2315,P_65.0,D_34.0,R_76.0,S_49.0,A_76.0
UserID_2316,voID_2316,poID_2316,P_36.0,D_12.0,R_70.0,S_62.0,A_49.0
UserID_2317,voID_2317,poID_2317,P_33.0,D_68.0,R_58.0,S_80.0,A_78.0
UserID_2318,voID_2318,poID_2318,P_71.0,D_99.0,R_32.0,S_2.0,A_84.0
UserID_2319,voID_2319,poID_2319,P_94.0,D_56.0,R_74.0,S_88.0,A_89.0
UserID_2320,voID_2320,poID_2320,P_24.0,D_58.0,R_68.0,S_18.0,A_8.0
UserID_2321,voID_2321,poID_2321,P_18.0,D_27.0,R_57.0,S_22.0,A_2.0
UserID_2322,voID_2322,poID_2322,P_53.0,D_30.0,R_18.0,S_15.0,A_53.0
UserID_2323,voID_2323,poID_2323,P_51.0,D_13.0,R_56.0,S_90.0,A_82.0
UserID_2324,voID_2324,poID_2324,P_48.0,D_89.0,R_45.0,S_5.0,A_66.0
UserID_2325,voID_2325,poID_2325,P_88.0,D_43.0,R_18.0,S_79.0,A_68.0
UserID_2326,voID_2326,poID_2326,P_76.0,D_85.0,R_21.0,S_82.0,A_93.0
UserID_2327,voID_2327,poID_2327,P_76.0,D_2.0,R_31.0,S_21.0,A_91.0
UserID_2328,voID_2328,poID_2328,P_5.0,D_81.0,R_92.0,S_60.0,A_18.0
UserID_2329,voID_2329,poID_2329,P_79.0,D_13.0,R_4.0,S_49.0,A_53.0
UserID_2330,voID_2330,poID_2330,P_81.0,D_43.0,R_49.0,S_2.0,A_28.0
UserID_2331,voID_2331,poID_2331,P_6.0,D_98.0,R_65.0,S_56.0,A_88.0
UserID_2332,voID_2332,poID_2332,P_86.0,D_16.0,R_83.0,S_7.0,A_36.0
UserID_2333,voID_2333,poID_2333,P_11.0,D_76.0,R_22.0,S_19.0,A_89.0
UserID_2334,voID_2334,poID_2334,P_19.0,D_13.0,R_18.0,S_86.0,A_50.0
UserID_2335,voID_2335,poID_2335,P_37.0,D_99.0,R_65.0,S_32.0,A_73.0
UserID_2336,voID_2336,poID_2336,P_32.0,D_62.0,R_41.0,S_37.0,A_86.0
UserID_2337,voID_2337,poID_2337,P_98.0,D_34.0,R_91.0,S_72.0,A_51.0
UserID_2338,voID_2338,poID_2338,P_78.0,D_74.0,R_80.0,S_84.0,A_99.0
UserID_2339,voID_2339,poID_2339,P_1.0,D_40.0,R_52.0,S_69.0,A_36.0
UserID_2340,voID_2340,poID_2340,P_45.0,D_10.0,R_89.0,S_70.0,A_9.0
UserID_2341,voID_2341,poID_2341,P_71.0,D_56.0,R_10.0,S_40.0,A_34.0
UserID_2342,voID_2342,poID_2342,P_76.0,D_53.0,R_14.0,S_81.0,A_8.0
UserID_2343,voID_2343,poID_2343,P_30.0,D_33.0,R_66.0,S_34.0,A_59.0
UserID_2344,voID_2344,poID_2344,P_57.0,D_3.0,R_29.0,S_58.0,A_79.0
UserID_2345,voID_2345,poID_2345,P_99.0,D_19.0,R_85.0,S_60.0,A_40.0
UserID_2346,voID_2346,poID_2346,P_98.0,D_93.0,R_12.0,S_39.0,A_30.0
UserID_2347,voID_2347,poID_2347,P_65.0,D_5.0,R_8.0,S_82.0,A_31.0
UserID_2348,voID_2348,poID_2348,P_2.0,D_88.0,R_98.0,S_48.0,A_63.0
UserID_2349,voID_2349,poID_2349,P_13.0,D_78.0,R_92.0,S_32.0,A_13.0
UserID_2350,voID_2350,poID_2350,P_19.0,D_12.0,R_47.0,S_12.0,A_39.0
UserID_2351,voID_2351,poID_2351,P_20.0,D_99.0,R_96.0,S_3.0,A_97.0
UserID_2352,voID_2352,poID_2352,P_6.0,D_46.0,R_46.0,S_30.0,A_13.0
UserID_2353,voID_2353,poID_2353,P_70.0,D_6.0,R_98.0,S_2.0,A_53.0
UserID_2354,voID_2354,poID_2354,P_41.0,D_72.0,R_59.0,S_57.0,A_50.0
UserID_2355,voID_2355,poID_2355,P_74.0,D_95.0,R_47.0,S_49.0,A_9.0
UserID_2356,voID_2356,poID_2356,P_82.0,D_9.0,R_6.0,S_72.0,A_76.0
UserID_2357,voID_2357,poID_2357,P_14.0,D_46.0,R_51.0,S_10.0,A_73.0
UserID_2358,voID_2358,poID_2358,P_17.0,D_60.0,R_25.0,S_30.0,A_40.0
UserID_2359,voID_2359,poID_2359,P_76.0,D_70.0,R_71.0,S_87.0,A_85.0
UserID_2360,voID_2360,poID_2360,P_14.0,D_1.0,R_99.0,S_12.0,A_67.0
UserID_2361,voID_2361,poID_2361,P_62.0,D_15.0,R_16.0,S_12.0,A_88.0
UserID_2362,voID_2362,poID_2362,P_90.0,D_22.0,R_81.0,S_72.0,A_10.0
UserID_2363,voID_2363,poID_2363,P_10.0,D_90.0,R_79.0,S_37.0,A_95.0
UserID_2364,voID_2364,poID_2364,P_25.0,D_13.0,R_62.0,S_16.0,A_35.0
UserID_2365,voID_2365,poID_2365,P_78.0,D_28.0,R_95.0,S_20.0,A_92.0
UserID_2366,voID_2366,poID_2366,P_19.0,D_41.0,R_52.0,S_2.0,A_77.0
UserID_2367,voID_2367,poID_2367,P_5.0,D_36.0,R_55.0,S_97.0,A_19.0
UserID_2368,voID_2368,poID_2368,P_95.0,D_29.0,R_22.0,S_82.0,A_49.0
UserID_2369,voID_2369,poID_2369,P_79.0,D_46.0,R_3.0,S_41.0,A_14.0
UserID_2370,voID_2370,poID_2370,P_41.0,D_37.0,R_6.0,S_21.0,A_25.0
UserID_2371,voID_2371,poID_2371,P_66.0,D_7.0,R_2.0,S_42.0,A_10.0
UserID_2372,voID_2372,poID_2372,P_50.0,D_62.0,R_49.0,S_19.0,A_84.0
UserID_2373,voID_2373,poID_2373,P_12.0,D_72.0,R_21.0,S_41.0,A_60.0
UserID_2374,voID_2374,poID_2374,P_50.0,D_62.0,R_77.0,S_84.0,A_27.0
UserID_2375,voID_2375,poID_2375,P_69.0,D_88.0,R_47.0,S_73.0,A_52.0
UserID_2376,voID_2376,poID_2376,P_32.0,D_81.0,R_48.0,S_78.0,A_46.0
UserID_2377,voID_2377,poID_2377,P_84.0,D_8.0,R_90.0,S_8.0,A_13.0
UserID_2378,voID_2378,poID_2378,P_7.0,D_49.0,R_70.0,S_57.0,A_92.0
UserID_2379,voID_2379,poID_2379,P_44.0,D_53.0,R_38.0,S_45.0,A_67.0
UserID_2380,voID_2380,poID_2380,P_8.0,D_79.0,R_17.0,S_64.0,A_42.0
UserID_2381,voID_2381,poID_2381,P_98.0,D_55.0,R_81.0,S_8.0,A_22.0
UserID_2382,voID_2382,poID_2382,P_87.0,D_61.0,R_68.0,S_23.0,A_35.0
UserID_2383,voID_2383,poID_2383,P_21.0,D_56.0,R_28.0,S_40.0,A_26.0
UserID_2384,voID_2384,poID_2384,P_8.0,D_47.0,R_17.0,S_79.0,A_43.0
UserID_2385,voID_2385,poID_2385,P_76.0,D_17.0,R_46.0,S_94.0,A_22.0
UserID_2386,voID_2386,poID_2386,P_13.0,D_43.0,R_69.0,S_95.0,A_68.0
UserID_2387,voID_2387,poID_2387,P_41.0,D_8.0,R_81.0,S_43.0,A_85.0
UserID_2388,voID_2388,poID_2388,P_32.0,D_89.0,R_21.0,S_81.0,A_41.0
UserID_2389,voID_2389,poID_2389,P_51.0,D_38.0,R_51.0,S_33.0,A_11.0
UserID_2390,voID_2390,poID_2390,P_95.0,D_48.0,R_72.0,S_64.0,A_77.0
UserID_2391,voID_2391,poID_2391,P_94.0,D_13.0,R_46.0,S_57.0,A_99.0
UserID_2392,voID_2392,poID_2392,P_4.0,D_13.0,R_22.0,S_45.0,A_96.0
UserID_2393,voID_2393,poID_2393,P_51.0,D_3.0,R_39.0,S_5.0,A_46.0
UserID_2394,voID_2394,poID_2394,P_28.0,D_63.0,R_81.0,S_9.0,A_57.0
UserID_2395,voID_2395,poID_2395,P_39.0,D_36.0,R_19.0,S_72.0,A_32.0
UserID_2396,voID_2396,poID_2396,P_52.0,D_76.0,R_78.0,S_31.0,A_53.0
UserID_2397,voID_2397,poID_2397,P_57.0,D_91.0,R_69.0,S_74.0,A_24.0
UserID_2398,voID_2398,poID_2398,P_86.0,D_57.0,R_65.0,S_89.0,A_54.0
UserID_2399,voID_2399,poID_2399,P_67.0,D_32.0,R_6.0,S_55.0,A_54.0
UserID_2400,voID_2400,poID_2400,P_33.0,D_53.0,R_68.0,S_68.0,A_67.0
UserID_2401,voID_2401,poID_2401,P_13.0,D_90.0,R_96.0,S_94.0,A_31.0
UserID_2402,voID_2402,poID_2402,P_96.0,D_89.0,R_5.0,S_11.0,A_15.0
UserID_2403,voID_2403,poID_2403,P_64.0,D_45.0,R_23.0,S_51.0,A_75.0
UserID_2404,voID_2404,poID_2404,P_70.0,D_77.0,R_66.0,S_40.0,A_23.0
UserID_2405,voID_2405,poID_2405,P_1.0,D_38.0,R_68.0,S_64.0,A_9.0
UserID_2406,voID_2406,poID_2406,P_70.0,D_2.0,R_57.0,S_81.0,A_74.0
UserID_2407,voID_2407,poID_2407,P_20.0,D_79.0,R_93.0,S_26.0,A_61.0
UserID_2408,voID_2408,poID_2408,P_90.0,D_97.0,R_27.0,S_92.0,A_92.0
UserID_2409,voID_2409,poID_2409,P_58.0,D_71.0,R_61.0,S_67.0,A_81.0
UserID_2410,voID_2410,poID_2410,P_98.0,D_88.0,R_38.0,S_65.0,A_77.0
UserID_2411,voID_2411,poID_2411,P_16.0,D_87.0,R_63.0,S_38.0,A_94.0
UserID_2412,voID_2412,poID_2412,P_46.0,D_42.0,R_70.0,S_37.0,A_19.0
UserID_2413,voID_2413,poID_2413,P_94.0,D_29.0,R_74.0,S_80.0,A_89.0
UserID_2414,voID_2414,poID_2414,P_34.0,D_56.0,R_37.0,S_55.0,A_53.0
UserID_2415,voID_2415,poID_2415,P_7.0,D_39.0,R_1.0,S_15.0,A_86.0
UserID_2416,voID_2416,poID_2416,P_66.0,D_85.0,R_30.0,S_69.0,A_54.0
UserID_2417,voID_2417,poID_2417,P_70.0,D_11.0,R_76.0,S_36.0,A_66.0
UserID_2418,voID_2418,poID_2418,P_26.0,D_77.0,R_3.0,S_28.0,A_18.0
UserID_2419,voID_2419,poID_2419,P_96.0,D_58.0,R_12.0,S_7.0,A_19.0
UserID_2420,voID_2420,poID_2420,P_4.0,D_92.0,R_26.0,S_17.0,A_18.0
UserID_2421,voID_2421,poID_2421,P_61.0,D_60.0,R_8.0,S_4.0,A_25.0
UserID_2422,voID_2422,poID_2422,P_71.0,D_12.0,R_33.0,S_69.0,A_82.0
UserID_2423,voID_2423,poID_2423,P_17.0,D_89.0,R_88.0,S_42.0,A_51.0
UserID_2424,voID_2424,poID_2424,P_44.0,D_98.0,R_43.0,S_89.0,A_1.0
UserID_2425,voID_2425,poID_2425,P_50.0,D_36.0,R_22.0,S_77.0,A_29.0
UserID_2426,voID_2426,poID_2426,P_94.0,D_13.0,R_48.0,S_49.0,A_18.0
UserID_2427,voID_2427,poID_2427,P_71.0,D_87.0,R_65.0,S_85.0,A_28.0
UserID_2428,voID_2428,poID_2428,P_55.0,D_56.0,R_4.0,S_87.0,A_12.0
UserID_2429,voID_2429,poID_2429,P_17.0,D_68.0,R_17.0,S_28.0,A_76.0
UserID_2430,voID_2430,poID_2430,P_70.0,D_20.0,R_70.0,S_2.0,A_48.0
UserID_2431,voID_2431,poID_2431,P_51.0,D_79.0,R_79.0,S_52.0,A_80.0
UserID_2432,voID_2432,poID_2432,P_20.0,D_13.0,R_67.0,S_1.0,A_34.0
UserID_2433,voID_2433,poID_2433,P_40.0,D_17.0,R_1.0,S_85.0,A_86.0
UserID_2434,voID_2434,poID_2434,P_29.0,D_2.0,R_58.0,S_25.0,A_29.0
UserID_2435,voID_2435,poID_2435,P_16.0,D_98.0,R_40.0,S_66.0,A_94.0
UserID_2436,voID_2436,poID_2436,P_84.0,D_51.0,R_68.0,S_51.0,A_20.0
UserID_2437,voID_2437,poID_2437,P_94.0,D_39.0,R_52.0,S_98.0,A_94.0
