UserID,VOid,POid,Price,Duration,Reputation,SuccessRate,Availability
UserID_303,voID_303,poID_303,P_13.0,D_53.0,R_30.0,S_89.0,A_6.0
UserID_304,voID_304,poID_304,P_97.0,D_54.0,R_85.0,S_92.0,A_75.0
UserID_305,voID_305,poID_305,P_35.0,D_27.0,R_33.0,S_42.0,A_88.0
UserID_306,voID_306,poID_306,P_55.0,D_68.0,R_93.0,S_96.0,A_54.0
UserID_307,voID_307,poID_307,P_74.0,D_30.0,R_84.0,S_32.0,A_57.0
UserID_308,voID_308,poID_308,P_55.0,D_86.0,R_76.0,S_63.0,A_93.0
UserID_309,voID_309,poID_309,P_42.0,D_47.0,R_22.0,S_30.0,A_54.0
UserID_310,voID_310,poID_310,P_95.0,D_79.0,R_59.0,S_64.0,A_35.0
UserID_311,voID_311,poID_311,P_32.0,D_62.0,R_87.0,S_54.0,A_55.0
UserID_312,voID_312,poID_312,P_46.0,D_84.0,R_46.0,S_89.0,A_45.0
UserID_313,voID_313,poID_313,P_20.0,D_92.0,R_35.0,S_72.0,A_97.0
UserID_314,voID_314,poID_314,P_18.0,D_46.0,R_29.0,S_68.0,A_23.0
UserID_315,voID_315,poID_315,P_20.0,D_80.0,R_99.0,S_75.0,A_71.0
UserID_316,voID_316,poID_316,P_60.0,D_94.0,R_76.0,S_42.0,A_87.0
UserID_317,voID_317,poID_317,P_29.0,D_83.0,R_21.0,S_13.0,A_87.0
UserID_318,voID_318,poID_318,P_7.0,D_17.0,R_97.0,S_90.0,A_42.0
UserID_319,voID_319,poID_319,P_76.0,D_21.0,R_16.0,S_3.0,A_20.0
UserID_320,voID_320,poID_320,P_26.0,D_36.0,R_9.0,S_71.0,A_61.0
UserID_321,voID_321,poID_321,P_60.0,D_9.0,R_11.0,S_77.0,A_61.0
UserID_322,voID_322,poID_322,P_31.0,D_11.0,R_5.0,S_21.0,A_1.0
UserID_323,voID_323,poID_323,P_18.0,D_34.0,R_7.0,S_43.0,A_83.0
UserID_324,voID_324,poID_324,P_84.0,D_58.0,R_19.0,S_21.0,A_54.0
UserID_325,voID_325,poID_325,P_45.0,D_44.0,R_25.0,S_26.0,A_97.0
UserID_326,voID_326,poID_326,P_59.0,D_68.0,R_18.0,S_4.0,A_85.0
UserID_327,voID_327,poID_327,P_39.0,D_20.0,R_24.0,S_57.0,A_64.0
UserID_328,voID_328,poID_328,P_24.0,D_38.0,R_79.0,S_91.0,A_95.0
UserID_329,voID_329,poID_329,P_99.0,D_47.0,R_99.0,S_17.0,A_84.0
UserID_330,voID_330,poID_330,P_29.0,D_41.0,R_68.0,S_97.0,A_61.0
UserID_331,voID_331,poID_331,P_21.0,D_32.0,R_54.0,S_43.0,A_41.0
UserID_332,voID_332,poID_332,P_72.0,D_91.0,R_89.0,S_80.0,A_73.0
UserID_333,voID_333,poID_333,P_39.0,D_78.0,R_68.0,S_24.0,A_9.0
UserID_334,voID_334,poID_334,P_93.0,D_97.0,R_87.0,S_78.0,A_39.0
UserID_335,voID_335,poID_335,P_38.0,D_40.0,R_12.0,S_77.0,A_19.0
UserID_336,voID_336,poID_336,P_25.0,D_20.0,R_20.0,S_44.0,A_76.0
UserID_337,voID_337,poID_337,P_68.0,D_76.0,R_97.0,S_42.0,A_38.0
UserID_338,voID_338,poID_338,P_26.0,D_18.0,R_74.0,S_20.0,A_91.0
UserID_339,voID_339,poID_339,P_84.0,D_72.0,R_98.0,S_93.0,A_90.0
UserID_340,voID_340,poID_340,P_57.0,D_66.0,R_34.0,S_61.0,A_40.0
UserID_341,voID_341,poID_341,P_52.0,D_51.0,R_78.0,S_55.0,A_72.0
UserID_342,voID_342,poID_342,P_11.0,D_66.0,R_46.0,S_63.0,A_48.0
UserID_343,voID_343,poID_343,P_57.0,D_16.0,R_7.0,S_60.0,A_84.0
UserID_344,voID_344,poID_344,P_42.0,D_59.0,R_84.0,S_49.0,A_19.0
UserID_345,voID_345,poID_345,P_29.0,D_94.0,R_44.0,S_26.0,A_7.0
UserID_346,voID_346,poID_346,P_39.0,D_79.0,R_29.0,S_59.0,A_81.0
UserID_347,voID_347,poID_347,P_9.0,D_3.0,R_51.0,S_1.0,A_8.0
UserID_348,voID_348,poID_348,P_21.0,D_75.0,R_21.0,S_63.0,A_87.0
UserID_349,voID_349,poID_349,P_81.0,D_35.0,R_92.0,S_59.0,A_72.0
UserID_350,voID_350,poID_350,P_99.0,D_35.0,R_96.0,S_49.0,A_99.0
UserID_351,voID_351,poID_351,P_14.0,D_70.0,R_15.0,S_17.0,A_2.0
UserID_352,voID_352,poID_352,P_30.0,D_32.0,R_34.0,S_60.0,A_58.0
UserID_353,voID_353,poID_353,P_80.0,D_78.0,R_42.0,S_19.0,A_3.0
UserID_354,voID_354,poID_354,P_23.0,D_83.0,R_54.0,S_66.0,A_99.0
UserID_355,voID_355,poID_355,P_88.0,D_62.0,R_8.0,S_81.0,A_18.0
UserID_356,voID_356,poID_356,P_38.0,D_29.0,R_57.0,S_38.0,A_89.0
UserID_357,voID_357,poID_357,P_72.0,D_13.0,R_48.0,S_63.0,A_93.0
UserID_358,voID_358,poID_358,P_1.0,D_21.0,R_1.0,S_46.0,A_90.0
UserID_359,voID_359,poID_359,P_88.0,D_72.0,R_4.0,S_48.0,A_91.0
UserID_360,voID_360,poID_360,P_6.0,D_81.0,R_17.0,S_82.0,A_99.0
UserID_361,voID_361,poID_361,P_50.0,D_29.0,R_60.0,S_86.0,A_80.0
UserID_362,voID_362,poID_362,P_53.0,D_41.0,R_72.0,S_34.0,A_65.0
UserID_363,voID_363,poID_363,P_13.0,D_86.0,R_83.0,S_2.0,A_74.0
UserID_364,voID_364,poID_364,P_31.0,D_61.0,R_45.0,S_37.0,A_56.0
UserID_365,voID_365,poID_365,P_54.0,D_93.0,R_38.0,S_85.0,A_60.0
UserID_366,voID_366,poID_366,P_29.0,D_68.0,R_73.0,S_43.0,A_63.0
UserID_367,voID_367,poID_367,P_47.0,D_82.0,R_33.0,S_80.0,A_20.0
UserID_368,voID_368,poID_368,P_57.0,D_20.0,R_11.0,S_3.0,A_51.0
UserID_369,voID_369,poID_369,P_65.0,D_75.0,R_81.0,S_72.0,A_66.0
UserID_370,voID_370,poID_370,P_47.0,D_39.0,R_11.0,S_1.0,A_24.0
UserID_371,voID_371,poID_371,P_98.0,D_94.0,R_70.0,S_61.0,A_51.0
UserID_372,voID_372,poID_372,P_73.0,D_14.0,R_28.0,S_11.0,A_32.0
UserID_373,voID_373,poID_373,P_20.0,D_30.0,R_32.0,S_98.0,A_85.0
UserID_374,voID_374,poID_374,P_8.0,D_19.0,R_49.0,S_6.0,A_72.0
UserID_375,voID_375,poID_375,P_99.0,D_34.0,R_69.0,S_17.0,A_90.0
UserID_376,voID_376,poID_376,P_67.0,D_55.0,R_51.0,S_89.0,A_20.0
UserID_377,voID_377,poID_377,P_52.0,D_57.0,R_69.0,S_67.0,A_65.0
UserID_378,voID_378,poID_378,P_25.0,D_98.0,R_21.0,S_36.0,A_21.0
UserID_379,voID_379,poID_379,P_77.0,D_11.0,R_64.0,S_73.0,A_61.0
UserID_380,voID_380,poID_380,P_24.0,D_11.0,R_38.0,S_71.0,A_31.0
UserID_381,voID_381,poID_381,P_13.0,D_31.0,R_70.0,S_86.0,A_70.0
UserID_382,voID_382,poID_382,P_92.0,D_88.0,R_61.0,S_65.0,A_72.0
UserID_383,voID_383,poID_383,P_79.0,D_22.0,R_25.0,S_76.0,A_94.0
UserID_384,voID_384,poID_384,P_68.0,D_30.0,R_86.0,S_89.0,A_99.0
UserID_385,voID_385,poID_385,P_80.0,D_64.0,R_57.0,S_49.0,A_69.0
UserID_386,voID_386,poID_386,P_44.0,D_42.0,R_85.0,S_76.0,A_66.0
UserID_387,voID_387,poID_387,P_65.0,D_74.0,R_78.0,S_48.0,A_50.0
UserID_388,voID_388,poID_388,P_8.0,D_61.0,R_23.0,S_38.0,A_44.0
UserID_389,voID_389,poID_389,P_32.0,D_59.0,R_90.0,S_69.0,A_88.0
UserID_390,voID_390,poID_390,P_69.0,D_21.0,R_31.0,S_40.0,A_5.0
UserID_391,voID_391,poID_391,P_43.0,D_44.0,R_96.0,S_63.0,A_92.0
UserID_392,voID_392,poID_392,P_61.0,D_22.0,R_86.0,S_15.0,A_15.0
UserID_393,voID_393,poID_393,P_26.0,D_37.0,R_46.0,S_51.0,A_8.0
UserID_394,voID_394,poID_394,P_1.0,D_23.0,R_71.0,S_52.0,A_93.0
UserID_395,voID_395,poID_395,P_98.0,D_6.0,R_73.0,S_60.0,A_94.0
UserID_396,voID_396,poID_396,P_8.0,D_89.0,R_4.0,S_22.0,A_10.0
UserID_397,voID_397,poID_397,P_5.0,D_76.0,R_86.0,S_24.0,A_8.0
UserID_398,voID_398,poID_398,P_62.0,D_70.0,R_46.0,S_94.0,A_82.0
UserID_399,voID_399,poID_399,P_57.0,D_74.0,R_32.0,S_1.0,A_38.0
UserID_400,voID_400,poID_400,P_22.0,D_38.0,R_18.0,S_2.0,A_53.0
UserID_401,voID_401,poID_401,P_35.0,D_99.0,R_84.0,S_75.0,A_44.0
UserID_402,voID_402,poID_402,P_7.0,D_59.0,R_46.0,S_9.0,A_9.0
UserID_403,voID_403,poID_403,P_92.0,D_87.0,R_10.0,S_26.0,A_88.0
UserID_404,voID_404,poID_404,P_46.0,D_98.0,R_22.0,S_22.0,A_55.0
UserID_405,voID_405,poID_405,P_3.0,D_39.0,R_52.0,S_7.0,A_91.0
UserID_406,voID_406,poID_406,P_55.0,D_68.0,R_79.0,S_91.0,A_10.0
UserID_407,voID_407,poID_407,P_21.0,D_18.0,R_23.0,S_50.0,A_4.0
UserID_408,voID_408,poID_408,P_16.0,D_57.0,R_29.0,S_37.0,A_3.0
UserID_409,voID_409,poID_409,P_8.0,D_53.0,R_58.0,S_25.0,A_54.0
UserID_410,voID_410,poID_410,P_17.0,D_59.0,R_89.0,S_31.0,A_54.0
UserID_411,voID_411,poID_411,P_55.0,D_5.0,R_56.0,S_47.0,A_51.0
UserID_412,voID_412,poID_412,P_33.0,D_40.0,R_23.0,S_44.0,A_14.0
UserID_413,voID_413,poID_413,P_9.0,D_36.0,R_40.0,S_40.0,A_57.0
UserID_414,voID_414,poID_414,P_33.0,D_67.0,R_80.0,S_97.0,A_38.0
UserID_415,voID_415,poID_415,P_26.0,D_94.0,R_58.0,S_86.0,A_65.0
UserID_416,voID_416,poID_416,P_65.0,D_81.0,R_98.0,S_64.0,A_98.0
UserID_417,voID_417,poID_417,P_68.0,D_78.0,R_85.0,S_33.0,A_33.0
UserID_418,voID_418,poID_418,P_47.0,D_28.0,R_11.0,S_93.0,A_37.0
UserID_419,voID_419,poID_419,P_71.0,D_58.0,R_67.0,S_68.0,A_16.0
UserID_420,voID_420,poID_420,P_59.0,D_11.0,R_11.0,S_33.0,A_4.0
UserID_421,voID_421,poID_421,P_70.0,D_35.0,R_2.0,S_45.0,A_4.0
UserID_422,voID_422,poID_422,P_3.0,D_34.0,R_37.0,S_81.0,A_15.0
UserID_423,voID_423,poID_423,P_80.0,D_23.0,R_47.0,S_63.0,A_18.0
UserID_424,voID_424,poID_424,P_94.0,D_22.0,R_38.0,S_91.0,A_81.0
UserID_425,voID_425,poID_425,P_6.0,D_58.0,R_64.0,S_63.0,A_79.0
UserID_426,voID_426,poID_426,P_44.0,D_29.0,R_16.0,S_33.0,A_6.0
UserID_427,voID_427,poID_427,P_50.0,D_45.0,R_21.0,S_59.0,A_67.0
UserID_428,voID_428,poID_428,P_98.0,D_74.0,R_44.0,S_70.0,A_50.0
UserID_429,voID_429,poID_429,P_14.0,D_11.0,R_85.0,S_26.0,A_79.0
UserID_430,voID_430,poID_430,P_66.0,D_80.0,R_78.0,S_14.0,A_26.0
UserID_431,voID_431,poID_431,P_56.0,D_49.0,R_26.0,S_73.0,A_15.0
UserID_432,voID_432,poID_432,P_62.0,D_53.0,R_32.0,S_81.0,A_31.0
UserID_433,voID_433,poID_433,P_72.0,D_6.0,R_34.0,S_84.0,A_94.0
UserID_434,voID_434,poID_434,P_76.0,D_37.0,R_72.0,S_63.0,A_17.0
UserID_435,voID_435,poID_435,P_91.0,D_64.0,R_37.0,S_76.0,A_71.0
UserID_436,voID_436,poID_436,P_64.0,D_13.0,R_42.0,S_9.0,A_82.0
UserID_437,voID_437,poID_437,P_45.0,D_77.0,R_4.0,S_28.0,A_54.0
UserID_438,voID_438,poID_438,P_33.0,D_71.0,R_58.0,S_73.0,A_52.0
UserID_439,voID_439,poID_439,P_1.0,D_34.0,R_51.0,S_65.0,A_61.0
UserID_440,voID_440,poID_440,P_86.0,D_50.0,R_18.0,S_18.0,A_61.0
UserID_441,voID_441,poID_441,P_91.0,D_68.0,R_3.0,S_5.0,A_4.0
UserID_442,voID_442,poID_442,P_25.0,D_46.0,R_11.0,S_39.0,A_78.0
UserID_443,voID_443,poID_443,P_72.0,D_75.0,R_60.0,S_95.0,A_90.0
UserID_444,voID_444,poID_444,P_96.0,D_16.0,R_16.0,S_46.0,A_89.0
UserID_445,voID_445,poID_445,P_25.0,D_46.0,R_26.0,S_76.0,A_69.0
UserID_446,voID_446,poID_446,P_97.0,D_77.0,R_97.0,S_59.0,A_20.0
UserID_447,voID_447,poID_447,P_57.0,D_80.0,R_50.0,S_75.0,A_39.0
UserID_448,voID_448,poID_448,P_66.0,D_26.0,R_9.0,S_15.0,A_79.0
UserID_449,voID_449,poID_449,P_27.0,D_38.0,R_23.0,S_2.0,A_23.0
UserID_450,voID_450,poID_450,P_92.0,D_85.0,R_94.0,S_85.0,A_73.0
UserID_451,voID_451,poID_451,P_42.0,D_48.0,R_49.0,S_51.0,A_94.0
UserID_452,voID_452,poID_452,P_14.0,D_80.0,R_9.0,S_16.0,A_94.0
UserID_453,voID_453,poID_453,P_58.0,D_66.0,R_30.0,S_51.0,A_90.0
UserID_454,voID_454,poID_454,P_77.0,D_87.0,R_55.0,S_78.0,A_97.0
UserID_455,voID_455,poID_455,P_47.0,D_34.0,R_80.0,S_95.0,A_80.0
UserID_456,voID_456,poID_456,P_21.0,D_47.0,R_77.0,S_5.0,A_79.0
UserID_457,voID_457,poID_457,P_50.0,D_17.0,R_26.0,S_71.0,A_80.0
UserID_458,voID_458,poID_458,P_39.0,D_59.0,R_25.0,S_8.0,A_97.0
UserID_459,voID_459,poID_459,P_15.0,D_54.0,R_34.0,S_52.0,A_71.0
UserID_460,voID_460,poID_460,P_36.0,D_67.0,R_53.0,S_12.0,A_4.0
UserID_461,voID_461,poID_461,P_66.0,D_70.0,R_63.0,S_72.0,A_89.0
UserID_462,voID_462,poID_462,P_63.0,D_4.0,R_44.0,S_82.0,A_66.0
UserID_463,voID_463,poID_463,P_91.0,D_89.0,R_95.0,S_96.0,A_28.0
UserID_464,voID_464,poID_464,P_56.0,D_83.0,R_68.0,S_38.0,A_49.0
UserID_465,voID_465,poID_465,P_76.0,D_36.0,R_99.0,S_54.0,A_31.0
UserID_466,voID_466,poID_466,P_34.0,D_41.0,R_6.0,S_37.0,A_48.0
UserID_467,voID_467,poID_467,P_8.0,D_64.0,R_59.0,S_7.0,A_98.0
UserID_468,voID_468,poID_468,P_21.0,D_33.0,R_81.0,S_32.0,A_25.0
UserID_469,voID_469,poID_469,P_78.0,D_62.0,R_24.0,S_57.0,A_97.0
UserID_470,voID_470,poID_470,P_56.0,D_63.0,R_20.0,S_92.0,A_2.0
UserID_471,voID_471,poID_471,P_84.0,D_33.0,R_70.0,S_25.0,A_83.0
UserID_472,voID_472,poID_472,P_96.0,D_84.0,R_30.0,S_58.0,A_1.0
UserID_473,voID_473,poID_473,P_69.0,D_27.0,R_49.0,S_4.0,A_76.0
UserID_474,voID_474,poID_474,P_73.0,D_43.0,R_95.0,S_6.0,A_90.0
UserID_475,voID_475,poID_475,P_14.0,D_15.0,R_72.0,S_74.0,A_39.0
UserID_476,voID_476,poID_476,P_20.0,D_95.0,R_28.0,S_26.0,A_30.0
UserID_477,voID_477,poID_477,P_34.0,D_8.0,R_25.0,S_98.0,A_17.0
UserID_478,voID_478,poID_478,P_75.0,D_32.0,R_35.0,S_98.0,A_21.0
UserID_479,voID_479,poID_479,P_8.0,D_70.0,R_33.0,S_90.0,A_48.0
UserID_480,voID_480,poID_480,P_37.0,D_37.0,R_5.0,S_57.0,A_64.0
UserID_481,voID_481,poID_481,P_73.0,D_40.0,R_79.0,S_65.0,A_96.0
UserID_482,voID_482,poID_482,P_15.0,D_78.0,R_93.0,S_61.0,A_44.0
UserID_483,voID_483,poID_483,P_35.0,D_41.0,R_20.0,S_45.0,A_68.0
UserID_484,voID_484,poID_484,P_41.0,D_89.0,R_5.0,S_92.0,A_2.0
UserID_485,voID_485,poID_485,P_84.0,D_59.0,R_27.0,S_3.0,A_32.0
UserID_486,voID_486,poID_486,P_81.0,D_12.0,R_42.0,S_18.0,A_49.0
UserID_487,voID_487,poID_487,P_23.0,D_62.0,R_83.0,S_33.0,A_5.0
UserID_488,voID_488,poID_488,P_71.0,D_79.0,R_13.0,S_43.0,A_39.0
UserID_489,voID_489,poID_489,P_59.0,D_9.0,R_82.0,S_47.0,A_84.0
UserID_490,voID_490,poID_490,P_35.0,D_8.0,R_29.0,S_56.0,A_13.0
UserID_491,voID_491,poID_491,P_81.0,D_13.0,R_76.0,S_95.0,A_18.0
UserID_492,voID_492,poID_492,P_90.0,D_95.0,R_72.0,S_30.0,A_62.0
UserID_493,voID_493,poID_493,P_72.0,D_19.0,R_83.0,S_47.0,A_81.0
UserID_494,voID_494,poID_494,P_93.0,D_69.0,R_4.0,S_4.0,A_27.0
UserID_495,voID_495,poID_495,P_22.0,D_59.0,R_31.0,S_97.0,A_65.0
UserID_496,voID_496,poID_496,P_87.0,D_21.0,R_56.0,S_72.0,A_29.0
UserID_497,voID_497,poID_497,P_46.0,D_21.0,R_70.0,S_17.0,A_70.0
UserID_498,voID_498,poID_498,P_4.0,D_4.0,R_67.0,S_31.0,A_24.0
UserID_499,voID_499,poID_499,P_37.0,D_75.0,R_62.0,S_32.0,A_1.0
UserID_500,voID_500,poID_500,P_65.0,D_46.0,R_95.0,S_28.0,A_1.0
UserID_501,voID_501,poID_501,P_74.0,D_55.0,R_91.0,S_66.0,A_22.0
UserID_502,voID_502,poID_502,P_78.0,D_43.0,R_42.0,S_55.0,A_48.0
UserID_503,voID_503,poID_503,P_72.0,D_78.0,R_50.0,S_73.0,A_50.0
UserID_504,voID_504,poID_504,P_16.0,D_28.0,R_21.0,S_10.0,A_34.0
UserID_505,voID_505,poID_505,P_50.0,D_90.0,R_14.0,S_62.0,A_82.0
UserID_506,voID_506,poID_506,P_76.0,D_30.0,R_92.0,S_29.0,A_17.0
UserID_507,voID_507,poID_507,P_24.0,D_64.0,R_30.0,S_19.0,A_9.0
UserID_508,voID_508,poID_508,P_47.0,D_5.0,R_74.0,S_82.0,A_11.0
UserID_509,voID_509,poID_509,P_77.0,D_65.0,R_75.0,S_99.0,A_40.0
UserID_510,voID_510,poID_510,P_27.0,D_36.0,R_14.0,S_32.0,A_62.0
UserID_511,voID_511,poID_511,P_94.0,D_50.0,R_16.0,S_60.0,A_83.0
UserID_512,voID_512,poID_512,P_10.0,D_41.0,R_10.0,S_82.0,A_86.0
UserID_513,voID_513,poID_513,P_6.0,D_45.0,R_77.0,S_30.0,A_37.0
UserID_514,voID_514,poID_514,P_54.0,D_7.0,R_68.0,S_22.0,A_76.0
UserID_515,voID_515,poID_515,P_56.0,D_30.0,R_49.0,S_27.0,A_67.0
UserID_516,voID_516,poID_516,P_22.0,D_20.0,R_66.0,S_69.0,A_96.0
UserID_517,voID_517,poID_517,P_22.0,D_34.0,R_61.0,S_18.0,A_37.0
UserID_518,voID_518,poID_518,P_57.0,D_3.0,R_84.0,S_46.0,A_48.0
UserID_519,voID_519,poID_519,P_76.0,D_89.0,R_53.0,S_63.0,A_82.0
UserID_520,voID_520,poID_520,P_28.0,D_52.0,R_30.0,S_53.0,A_5.0
UserID_521,voID_521,poID_521,P_18.0,D_48.0,R_62.0,S_22.0,A_71.0
UserID_522,voID_522,poID_522,P_50.0,D_34.0,R_85.0,S_28.0,A_56.0
UserID_523,voID_523,poID_523,P_38.0,D_70.0,R_97.0,S_31.0,A_25.0
UserID_524,voID_524,poID_524,P_14.0,D_39.0,R_75.0,S_55.0,A_60.0
UserID_525,voID_525,poID_525,P_87.0,D_13.0,R_59.0,S_43.0,A_56.0
UserID_526,voID_526,poID_526,P_63.0,D_92.0,R_60.0,S_54.0,A_51.0
UserID_527,voID_527,poID_527,P_45.0,D_74.0,R_68.0,S_63.0,A_67.0
UserID_528,voID_528,poID_528,P_60.0,D_22.0,R_32.0,S_92.0,A_22.0
UserID_529,voID_529,poID_529,P_6.0,D_6.0,R_90.0,S_60.0,A_68.0
UserID_530,voID_530,poID_530,P_40.0,D_63.0,R_36.0,S_98.0,A_19.0
UserID_531,voID_531,poID_531,P_56.0,D_5.0,R_21.0,S_20.0,A_74.0
UserID_532,voID_532,poID_532,P_38.0,D_64.0,R_22.0,S_23.0,A_70.0
UserID_533,voID_533,poID_533,P_77.0,D_16.0,R_43.0,S_77.0,A_18.0
UserID_534,voID_534,poID_534,P_93.0,D_66.0,R_34.0,S_46.0,A_43.0
UserID_535,voID_535,poID_535,P_13.0,D_74.0,R_84.0,S_86.0,A_81.0
UserID_536,voID_536,poID_536,P_57.0,D_63.0,R_4.0,S_21.0,A_65.0
UserID_537,voID_537,poID_537,P_51.0,D_84.0,R_10.0,S_36.0,A_47.0
UserID_538,voID_538,poID_538,P_37.0,D_85.0,R_12.0,S_48.0,A_21.0
UserID_539,voID_539,poID_539,P_75.0,D_15.0,R_48.0,S_91.0,A_70.0
UserID_540,voID_540,poID_540,P_73.0,D_6.0,R_14.0,S_67.0,A_88.0
UserID_541,voID_541,poID_541,P_60.0,D_78.0,R_73.0,S_28.0,A_35.0
UserID_542,voID_542,poID_542,P_10.0,D_78.0,R_23.0,S_13.0,A_15.0
UserID_543,voID_543,poID_543,P_84.0,D_50.0,R_72.0,S_47.0,A_58.0
UserID_544,voID_544,poID_544,P_9.0,D_57.0,R_13.0,S_76.0,A_70.0
UserID_545,voID_545,poID_545,P_43.0,D_70.0,R_8.0,S_51.0,A_47.0
UserID_546,voID_546,poID_546,P_49.0,D_78.0,R_52.0,S_3.0,A_33.0
UserID_547,voID_547,poID_547,P_36.0,D_72.0,R_25.0,S_10.0,A_54.0
UserID_548,voID_548,poID_548,P_30.0,D_62.0,R_42.0,S_86.0,A_33.0
UserID_549,voID_549,poID_549,P_88.0,D_14.0,R_90.0,S_22.0,A_6.0
UserID_550,voID_550,poID_550,P_27.0,D_51.0,R_35.0,S_36.0,A_86.0
UserID_551,voID_551,poID_551,P_96.0,D_7.0,R_41.0,S_61.0,A_97.0
UserID_552,voID_552,poID_552,P_90.0,D_47.0,R_83.0,S_7.0,A_6.0
UserID_553,voID_553,poID_553,P_49.0,D_95.0,R_95.0,S_42.0,A_46.0
UserID_554,voID_554,poID_554,P_30.0,D_39.0,R_43.0,S_95.0,A_2.0
UserID_555,voID_555,poID_555,P_65.0,D_2.0,R_59.0,S_59.0,A_59.0
UserID_556,voID_556,poID_556,P_48.0,D_66.0,R_87.0,S_62.0,A_82.0
UserID_557,voID_557,poID_557,P_73.0,D_39.0,R_70.0,S_6.0,A_9.0
UserID_558,voID_558,poID_558,P_30.0,D_82.0,R_43.0,S_69.0,A_77.0
UserID_559,voID_559,poID_559,P_57.0,D_17.0,R_22.0,S_60.0,A_99.0
UserID_560,voID_560,poID_560,P_1.0,D_97.0,R_16.0,S_94.0,A_88.0
UserID_561,voID_561,poID_561,P_28.0,D_45.0,R_34.0,S_9.0,A_57.0
UserID_562,voID_562,poID_562,P_66.0,D_21.0,R_93.0,S_92.0,A_76.0
UserID_563,voID_563,poID_563,P_74.0,D_1.0,R_81.0,S_60.0,A_2.0
UserID_564,voID_564,poID_564,P_3.0,D_63.0,R_62.0,S_39.0,A_39.0
UserID_565,voID_565,poID_565,P_41.0,D_12.0,R_62.0,S_65.0,A_36.0
UserID_566,voID_566,poID_566,P_41.0,D_93.0,R_85.0,S_47.0,A_7.0
UserID_567,voID_567,poID_567,P_81.0,D_24.0,R_32.0,S_96.0,A_93.0
UserID_568,voID_568,poID_568,P_3.0,D_85.0,R_58.0,S_89.0,A_95.0
UserID_569,voID_569,poID_569,P_38.0,D_56.0,R_94.0,S_92.0,A_38.0
UserID_570,voID_570,poID_570,P_63.0,D_13.0,R_31.0,S_20.0,A_78.0
UserID_571,voID_571,poID_571,P_27.0,D_70.0,R_6.0,S_58.0,A_74.0
UserID_572,voID_572,poID_572,P_88.0,D_26.0,R_49.0,S_88.0,A_56.0
UserID_573,voID_573,poID_573,P_59.0,D_8.0,R_30.0,S_64.0,A_59.0
UserID_574,voID_574,poID_574,P_36.0,D_44.0,R_50.0,S_22.0,A_4.0
UserID_575,voID_575,poID_575,P_85.0,D_45.0,R_5.0,S_61.0,A_6.0
UserID_576,voID_576,poID_576,P_10.0,D_49.0,R_5.0,S_43.0,A_69.0
UserID_577,voID_577,poID_577,P_25.0,D_55.0,R_91.0,S_11.0,A_9.0
UserID_578,voID_578,poID_578,P_85.0,D_78.0,R_36.0,S_82.0,A_30.0
UserID_579,voID_579,poID_579,P_61.0,D_42.0,R_56.0,S_88.0,A_90.0
UserID_580,voID_580,poID_580,P_50.0,D_81.0,R_88.0,S_4.0,A_69.0
UserID_581,voID_581,poID_581,P_98.0,D_32.0,R_63.0,S_46.0,A_52.0
UserID_582,voID_582,poID_582,P_66.0,D_89.0,R_82.0,S_5.0,A_74.0
UserID_583,voID_583,poID_583,P_79.0,D_7.0,R_31.0,S_89.0,A_19.0
UserID_584,voID_584,poID_584,P_58.0,D_22.0,R_26.0,S_44.0,A_15.0
UserID_585,voID_585,poID_585,P_28.0,D_96.0,R_12.0,S_40.0,A_33.0
UserID_586,voID_586,poID_586,P_5.0,D_53.0,R_19.0,S_15.0,A_82.0
UserID_587,voID_587,poID_587,P_55.0,D_30.0,R_32.0,S_53.0,A_16.0
UserID_588,voID_588,poID_588,P_30.0,D_44.0,R_60.0,S_6.0,A_57.0
UserID_589,voID_589,poID_589,P_13.0,D_70.0,R_57.0,S_94.0,A_59.0
UserID_590,voID_590,poID_590,P_66.0,D_67.0,R_95.0,S_56.0,A_78.0
UserID_591,voID_591,poID_591,P_66.0,D_36.0,R_49.0,S_50.0,A_95.0
UserID_592,voID_592,poID_592,P_91.0,D_30.0,R_71.0,S_28.0,A_81.0
UserID_593,voID_593,poID_593,P_75.0,D_66.0,R_59.0,S_26.0,A_43.0
UserID_594,voID_594,poID_594,P_6.0,D_83.0,R_4.0,S_81.0,A_4.0
UserID_595,voID_595,poID_595,P_9.0,D_19.0,R_12.0,S_50.0,A_93.0
UserID_596,voID_596,poID_596,P_29.0,D_91.0,R_72.0,S_87.0,A_78.0
UserID_597,voID_597,poID_597,P_58.0,D_99.0,R_53.0,S_91.0,A_74.0
UserID_598,voID_598,poID_598,P_29.0,D_46.0,R_21.0,S_78.0,A_3.0
UserID_599,voID_599,poID_599,P_54.0,D_80.0,R_42.0,S_64.0,A_83.0
UserID_600,voID_600,poID_600,P_33.0,D_29.0,R_83.0,S_82.0,A_74.0
UserID_601,voID_601,poID_601,P_90.0,D_15.0,R_65.0,S_91.0,A_33.0
UserID_602,voID_602,poID_602,P_8.0,D_30.0,R_31.0,S_95.0,A_39.0
UserID_603,voID_603,poID_603,P_82.0,D_32.0,R_85.0,S_75.0,A_10.0
UserID_604,voID_604,poID_604,P_68.0,D_32.0,R_53.0,S_70.0,A_95.0
UserID_605,voID_605,poID_605,P_64.0,D_13.0,R_34.0,S_31.0,A_43.0
